LocalDateTime,Open,High,Low,Close,Volume
08-05-2025 09:15:00,172.45,175,172.45,175,2650
08-05-2025 09:16:00,174.85,174.85,173.58,173.58,2881
08-05-2025 09:17:00,174.86,174.86,174.32,174.32,3166
08-05-2025 09:18:00,173.25,173.25,173,173,3455
08-05-2025 09:19:00,173.5,173.5,173,173.06,7959
08-05-2025 09:20:00,173.36,173.89,173.36,173.38,8390
08-05-2025 09:21:00,172.81,172.81,171.88,172.04,9020
08-05-2025 09:22:00,172.94,173,172.82,172.86,9119
08-05-2025 09:23:00,173,173.41,173,173.41,9259
08-05-2025 09:24:00,173.03,173.03,172.64,173.01,9430
08-05-2025 09:25:00,172.38,172.38,172.38,172.38,9554
08-05-2025 09:26:00,172.66,172.66,172.61,172.65,9684
08-05-2025 09:27:00,172.84,173.01,172.84,173.01,9762
08-05-2025 09:29:00,172.35,172.35,172.35,172.35,10088
08-05-2025 09:30:00,172.38,172.38,171.34,171.86,10331
08-05-2025 09:31:00,171.95,172.41,171.95,172.41,10380
08-05-2025 09:33:00,172.42,172.42,171.87,172.26,10820
08-05-2025 09:34:00,172.29,172.69,172.29,172.69,11543
08-05-2025 09:37:00,173.42,173.73,173.42,173.73,11591
08-05-2025 09:38:00,173.52,173.52,173.5,173.5,11690
08-05-2025 09:39:00,173.06,173.44,173.06,173.44,11788
08-05-2025 09:40:00,173.73,173.78,173.73,173.78,11856
08-05-2025 09:42:00,173.22,173.22,173.22,173.22,11931
08-05-2025 09:43:00,173.36,173.36,173.36,173.36,11941
08-05-2025 09:45:00,173.09,173.11,173.09,173.11,12147
08-05-2025 09:46:00,172.83,173.1,172.83,173.1,12360
08-05-2025 09:48:00,172.66,172.66,172.66,172.66,12410
08-05-2025 09:50:00,172.6,172.66,172.6,172.66,12482
08-05-2025 09:51:00,172.73,172.91,172.73,172.91,12553
08-05-2025 09:53:00,173.11,173.11,173.11,173.11,12970
08-05-2025 09:54:00,173.25,173.25,173.25,173.25,0
08-05-2025 09:55:00,173.25,173.25,173.25,173.25,13105
08-05-2025 09:56:00,173.49,173.49,173.49,173.49,13155
08-05-2025 09:57:00,173.49,173.49,173.49,173.49,13455
08-05-2025 09:59:00,173.48,173.48,173.48,173.48,13529
08-05-2025 10:00:00,173.45,173.45,173.45,173.45,13552
08-05-2025 10:04:00,173.74,173.75,173.74,173.75,13794
08-05-2025 10:05:00,173.75,173.75,173.75,173.75,13899
08-05-2025 10:14:00,173.42,173.42,173.42,173.42,13950
08-05-2025 10:20:00,173.34,173.34,173.34,173.34,13971
08-05-2025 10:22:00,173.3,173.55,173.3,173.55,14095
08-05-2025 10:24:00,173.79,173.79,173.58,173.69,14269
08-05-2025 10:25:00,173.7,173.7,173.7,173.7,14346
08-05-2025 10:26:00,173.8,173.8,173.8,173.8,14853
08-05-2025 10:27:00,173.95,173.95,173.95,173.95,14859
08-05-2025 10:30:00,174.15,174.15,174.15,174.15,14881
08-05-2025 10:31:00,173.99,173.99,173.8,173.8,15475
08-05-2025 10:45:00,173.01,173.01,173.01,173.01,15515
08-05-2025 10:46:00,173.29,173.56,173.29,173.56,15880
08-05-2025 10:47:00,173.57,173.57,173.57,173.57,15881
08-05-2025 10:48:00,173.3,173.3,173.3,173.3,16737
08-05-2025 10:51:00,172.83,172.83,172.83,172.83,16970
08-05-2025 10:53:00,172.79,173.47,172.79,173.47,22897
08-05-2025 10:56:00,173.75,173.75,173.75,173.75,22930
08-05-2025 10:57:00,173.76,173.76,173.54,173.54,23147
08-05-2025 11:02:00,173.29,173.29,173.29,173.29,23169
08-05-2025 11:06:00,173.01,173.01,173.01,173.01,23216
08-05-2025 11:15:00,174.25,174.4,174.25,174.4,25227
08-05-2025 11:16:00,173.91,174.45,173.91,174.45,25268
08-05-2025 11:17:00,174.4,174.4,174.4,174.4,25298
08-05-2025 11:18:00,174.45,174.5,174.45,174.5,25608
08-05-2025 11:19:00,175.01,175.02,175.01,175.02,27836
08-05-2025 11:20:00,174.83,174.83,174.83,174.83,27842
08-05-2025 11:31:00,174.5,174.5,174.5,174.5,28039
08-05-2025 11:34:00,174.58,174.58,174.22,174.22,28057
08-05-2025 11:35:00,174.18,174.18,174.18,174.18,28115
08-05-2025 11:36:00,173.75,173.75,173.75,173.75,29115
08-05-2025 11:38:00,174.18,174.18,174.18,174.18,29198
08-05-2025 11:39:00,174.3,174.5,174.24,174.24,29604
08-05-2025 11:40:00,174.02,174.02,173.99,173.99,29754
08-05-2025 11:41:00,173.91,173.97,173.9,173.97,29806
08-05-2025 11:47:00,174.01,174.01,173.84,173.84,30221
08-05-2025 11:48:00,174.04,174.04,174.04,174.04,30265
08-05-2025 11:49:00,173.91,173.91,173.91,173.91,30317
08-05-2025 11:51:00,173.6,173.6,173.6,173.6,30514
08-05-2025 11:53:00,173.75,173.76,173.75,173.76,30699
08-05-2025 11:54:00,174.11,174.11,174.11,174.11,30744
08-05-2025 11:55:00,174.17,174.17,174.17,174.17,30779
08-05-2025 11:56:00,173.99,173.99,173.99,173.99,30823
08-05-2025 11:57:00,174.11,174.12,174.11,174.12,30853
08-05-2025 11:58:00,173.76,174.07,173.76,174.07,30909
08-05-2025 12:06:00,173.66,173.66,173.66,173.66,31017
08-05-2025 12:08:00,173.96,174.22,173.76,173.76,31426
08-05-2025 12:09:00,174.03,174.03,174.03,174.03,31488
08-05-2025 12:10:00,174.31,174.31,174.31,174.31,31599
08-05-2025 12:18:00,174.07,174.07,174.07,174.07,31661
08-05-2025 12:20:00,174,174,174,174,31662
08-05-2025 12:24:00,174,174,174,174,31672
08-05-2025 12:28:00,174,174,174,174,31834
08-05-2025 12:29:00,174,174,174,174,31859
08-05-2025 12:30:00,173.81,173.81,173.81,173.81,31890
08-05-2025 12:31:00,174.03,174.03,174.03,174.03,31891
08-05-2025 12:32:00,174.25,174.25,174.25,174.25,32391
08-05-2025 12:33:00,173.9,173.9,173.9,173.9,32730
08-05-2025 12:34:00,173.74,173.74,173.74,173.74,32964
08-05-2025 12:35:00,173.43,173.43,173.43,173.43,37164
08-05-2025 12:37:00,173.34,173.43,173.34,173.43,37860
08-05-2025 12:40:00,173.4,173.4,173.4,173.4,38161
08-05-2025 12:41:00,172.5,173.3,172.5,173.3,160113
08-05-2025 12:42:00,173.08,173.08,173.03,173.03,160208
08-05-2025 12:48:00,173.03,173.03,173.03,173.03,160255
08-05-2025 12:51:00,172.65,172.65,172.65,172.65,160257
08-05-2025 12:53:00,172.46,172.46,172.46,172.46,160285
08-05-2025 12:56:00,172.33,172.33,172.33,172.33,160288
08-05-2025 12:58:00,172.33,172.33,172.33,172.33,160289
08-05-2025 12:59:00,172.34,172.34,172.34,172.34,160448
08-05-2025 13:00:00,172.34,172.34,172.34,172.34,160449
08-05-2025 13:02:00,172.1,172.1,171.81,171.81,160729
08-05-2025 13:03:00,171.81,171.81,171.81,171.81,160798
08-05-2025 13:04:00,171.84,171.84,171.84,171.84,160961
08-05-2025 13:05:00,171.85,171.86,171.85,171.86,161009
08-05-2025 13:08:00,171.43,171.43,171.24,171.24,161106
08-05-2025 13:12:00,171.24,171.24,171.24,171.24,161108
08-05-2025 13:16:00,170.56,170.56,170.56,170.56,162305
08-05-2025 13:17:00,170.99,170.99,170.99,170.99,162461
08-05-2025 13:18:00,171.5,171.5,171.24,171.24,162993
08-05-2025 13:19:00,171.5,171.5,171.5,171.5,163028
08-05-2025 13:20:00,171.51,171.51,170.66,170.66,166542
08-05-2025 13:22:00,171.05,171.05,171.05,171.05,166769
08-05-2025 13:23:00,170.48,170.48,170.48,170.48,167052
08-05-2025 13:24:00,170.81,170.81,170.52,170.52,167105
08-05-2025 13:25:00,171,171,171,171,167172
08-05-2025 13:26:00,170.99,170.99,170.99,170.99,167322
08-05-2025 13:28:00,171,171,171,171,167721
08-05-2025 13:29:00,171,171,171,171,167793
08-05-2025 13:30:00,170.58,170.58,170.58,170.58,168086
08-05-2025 13:34:00,170.86,171.02,170.86,171.02,172807
08-05-2025 13:37:00,170.93,170.93,170.58,170.58,173230
08-05-2025 13:39:00,170.2,170.2,170.14,170.2,173447
08-05-2025 13:40:00,170.12,170.12,170.12,170.12,173572
08-05-2025 13:42:00,170.01,170.01,170.01,170.01,174761
08-05-2025 13:43:00,170.02,170.02,170.02,170.02,174812
08-05-2025 13:45:00,170.27,170.27,169.7,169.7,175173
08-05-2025 13:46:00,169.14,169.14,169.14,169.14,175473
08-05-2025 13:47:00,170.18,170.18,170.18,170.18,175563
08-05-2025 13:50:00,170.22,170.22,169.5,169.6,180527
08-05-2025 13:51:00,169.83,169.83,169.83,169.83,180529
08-05-2025 13:52:00,169.91,169.91,169.91,169.91,180581
08-05-2025 13:53:00,170.16,170.32,170.02,170.02,180756
08-05-2025 13:54:00,170.34,170.34,169.94,169.94,180944
08-05-2025 13:55:00,169.93,169.93,169.93,169.93,180972
08-05-2025 13:56:00,169.67,169.67,169.67,169.67,180989
08-05-2025 13:58:00,169.67,169.67,169.67,169.67,181111
08-05-2025 13:59:00,169.8,169.8,169.8,169.8,181138
08-05-2025 14:00:00,170.1,170.1,169.55,169.55,181245
08-05-2025 14:01:00,169.15,169.39,169.1,169.39,181989
08-05-2025 14:02:00,169.44,169.44,169.44,169.44,182018
08-05-2025 14:05:00,169.52,169.52,169.52,169.52,182049
08-05-2025 14:06:00,169.64,169.64,169.64,169.64,182079
08-05-2025 14:08:00,169.64,169.64,169.64,169.64,182080
08-05-2025 14:10:00,169.23,169.23,169.2,169.2,182138
08-05-2025 14:12:00,169,169,168.91,168.91,182759
08-05-2025 14:13:00,168.96,169.03,168.96,169.03,182848
08-05-2025 14:14:00,168.65,168.65,168.63,168.64,183039
08-05-2025 14:15:00,168,168,167.8,167.8,185458
08-05-2025 14:16:00,168.5,168.5,168.5,168.5,187962
08-05-2025 14:18:00,168.67,168.67,168.67,168.67,187964
08-05-2025 14:20:00,168.67,168.67,168.67,168.67,187984
08-05-2025 14:21:00,168.65,168.65,168.65,168.65,187985
08-05-2025 14:22:00,168.65,168.65,168.65,168.65,187986
08-05-2025 14:27:00,168.65,168.65,168.65,168.65,188086
08-05-2025 14:28:00,168.7,168.7,168.7,168.7,188129
08-05-2025 14:30:00,168.71,168.71,168.41,168.41,188230
08-05-2025 14:34:00,168.71,168.95,168.71,168.95,188560
08-05-2025 14:35:00,168.5,168.5,168.5,168.5,188940
08-05-2025 14:37:00,168.88,168.88,168.88,168.88,189041
08-05-2025 14:38:00,168.92,168.92,168.92,168.92,189324
08-05-2025 14:40:00,169.03,169.03,169.03,169.03,189687
08-05-2025 14:41:00,169.31,169.31,169.21,169.21,189989
08-05-2025 14:42:00,168.52,168.52,168.52,168.52,190490
