LocalDateTime,Open,High,Low,Close,Volume
02-06-2025 09:15:00,325,327.2,324.5,324.5,924
02-06-2025 09:16:00,324.05,325.5,324.05,324.4,1254
02-06-2025 09:17:00,323.8,324.1,323.45,323.45,2054
02-06-2025 09:18:00,322.9,323.75,322.9,323.75,2229
02-06-2025 09:19:00,323.5,323.85,323.25,323.3,2571
02-06-2025 09:20:00,323.05,323.05,322.8,322.8,2671
02-06-2025 09:21:00,323.05,323.45,323.05,323.45,2700
02-06-2025 09:22:00,323.6,324.15,323.55,323.65,2745
02-06-2025 09:23:00,323.75,323.75,323.6,323.6,2817
02-06-2025 09:24:00,324,324,323.55,323.55,3384
02-06-2025 09:25:00,323.55,323.55,323.55,323.55,3388
02-06-2025 09:26:00,323.95,323.95,323.05,323.9,3522
02-06-2025 09:27:00,324.05,324.05,324.05,324.05,3523
02-06-2025 09:28:00,323.4,323.4,323.3,323.35,3704
02-06-2025 09:29:00,323,323.85,323,323.55,3813
02-06-2025 09:30:00,323.6,323.75,323.6,323.65,3872
02-06-2025 09:31:00,324,324,323.95,323.95,4085
02-06-2025 09:32:00,323.9,323.9,323.3,323.3,4096
02-06-2025 09:33:00,323.95,323.95,323.3,323.75,4225
02-06-2025 09:34:00,323.7,323.75,323.7,323.75,4252
02-06-2025 09:35:00,324.2,324.45,324.2,324.4,4380
02-06-2025 09:36:00,324.5,324.95,324.5,324.95,4503
02-06-2025 09:37:00,324.5,325,324.45,324.65,4568
02-06-2025 09:38:00,324.55,324.55,323.8,323.8,4688
02-06-2025 09:39:00,324.5,324.5,323.8,323.8,4824
02-06-2025 09:40:00,324.45,324.45,324.45,324.45,4846
02-06-2025 09:43:00,325.1,325.15,324.45,324.45,4862
02-06-2025 09:44:00,325.05,325.05,325.05,325.05,4872
02-06-2025 09:45:00,324.45,325,324.45,325,4895
02-06-2025 09:46:00,325.3,325.85,325.3,325.7,5142
02-06-2025 09:47:00,325.6,325.95,325.6,325.95,5210
02-06-2025 09:48:00,326,326.45,326,326.45,5541
