LocalDateTime,Open,High,Low,Close,Volume
03-04-2025 09:15:00,170.4,172.66,170.4,171,95729
03-04-2025 09:16:00,171.75,176,171.75,175.69,184727
03-04-2025 09:17:00,175.62,177.44,175.62,176.92,252368
03-04-2025 09:18:00,176.45,176.86,175.1,175.25,293775
03-04-2025 09:19:00,174.62,174.64,173.5,174.64,327823
03-04-2025 09:20:00,174.27,174.85,172.6,173.83,359554
03-04-2025 09:21:00,174.25,174.94,174.25,174.86,371209
03-04-2025 09:22:00,174.41,179.35,174.41,179.35,508630
03-04-2025 09:23:00,179.35,179.35,179.35,179.35,517206
03-04-2025 09:24:00,179.35,179.35,179.35,179.35,518371
03-04-2025 09:25:00,179.35,179.35,179.35,179.35,520816
03-04-2025 09:26:00,179.35,179.35,179.35,179.35,521717
03-04-2025 09:27:00,179.35,179.35,179.35,179.35,521774
03-04-2025 09:28:00,179.35,179.35,179.35,179.35,523519
03-04-2025 09:29:00,179.35,179.35,179.35,179.35,524179
03-04-2025 09:30:00,179.35,179.35,179.35,179.35,524324
03-04-2025 09:31:00,179.35,179.35,179.35,179.35,524752
03-04-2025 09:32:00,179.35,179.35,179.35,179.35,526441
03-04-2025 09:33:00,179.35,179.35,179.35,179.35,528179
03-04-2025 09:34:00,179.35,179.35,179.35,179.35,528701
03-04-2025 09:35:00,179.35,179.35,179.35,179.35,528948
03-04-2025 09:36:00,179.35,179.35,179.35,179.35,529908
03-04-2025 09:37:00,179.35,179.35,179.35,179.35,530246
03-04-2025 09:38:00,179.35,179.35,179.35,179.35,530622
03-04-2025 09:39:00,179.35,179.35,179.35,179.35,530629
03-04-2025 09:40:00,179.35,179.35,179.35,179.35,533957
03-04-2025 09:41:00,179.35,179.35,179.35,179.35,534112
03-04-2025 09:42:00,179.35,179.35,179.35,179.35,534612
03-04-2025 09:43:00,179.35,179.35,179.35,179.35,534613
03-04-2025 09:44:00,179.35,179.35,179.35,179.35,535613
03-04-2025 09:45:00,179.35,179.35,179.35,179.35,535638
03-04-2025 09:46:00,179.35,179.35,179.35,179.35,536238
03-04-2025 09:47:00,179.35,179.35,179.35,179.35,536284
03-04-2025 09:48:00,179.35,179.35,179.35,179.35,536439
03-04-2025 09:49:00,179.35,179.35,179.35,179.35,536957
03-04-2025 09:50:00,179.35,179.35,179.35,179.35,538188
03-04-2025 09:51:00,179.35,179.35,179.35,179.35,538570
03-04-2025 09:52:00,179.35,179.35,179.35,179.35,538693
03-04-2025 09:53:00,179.35,179.35,179.35,179.35,538878
03-04-2025 09:54:00,179.35,179.35,179.35,179.35,538898
03-04-2025 09:56:00,179.35,179.35,179.35,179.35,539039
03-04-2025 09:57:00,179.35,179.35,179.35,179.35,539054
03-04-2025 09:58:00,179.35,179.35,179.35,179.35,539184
03-04-2025 10:00:00,179.35,179.35,179.35,179.35,539190
03-04-2025 10:01:00,179.35,179.35,179.35,179.35,540040
03-04-2025 10:02:00,179.35,179.35,179.35,179.35,540050
03-04-2025 10:03:00,179.35,179.35,179.35,179.35,543950
03-04-2025 10:05:00,179.35,179.35,179.35,179.35,544172
03-04-2025 10:08:00,179.35,179.35,179.35,179.35,544272
03-04-2025 10:09:00,179.35,179.35,179.35,179.35,544307
03-04-2025 10:10:00,179.35,179.35,179.35,179.35,545657
03-04-2025 10:12:00,179.35,179.35,179.35,179.35,545766
03-04-2025 10:13:00,179.35,179.35,179.35,179.35,545822
03-04-2025 10:14:00,179.35,179.35,179.35,179.35,545972
03-04-2025 10:16:00,179.35,179.35,179.35,179.35,546102
03-04-2025 10:18:00,179.35,179.35,179.35,179.35,546105
03-04-2025 10:20:00,179.35,179.35,179.35,179.35,547106
03-04-2025 10:21:00,179.35,179.35,179.35,179.35,547417
03-04-2025 10:22:00,179.35,179.35,179.35,179.35,548899
03-04-2025 10:23:00,179.35,179.35,179.35,179.35,549099
03-04-2025 10:24:00,179.35,179.35,179.35,179.35,549103
03-04-2025 10:26:00,179.35,179.35,179.35,179.35,549104
03-04-2025 10:27:00,179.35,179.35,179.35,179.35,549129
03-04-2025 10:28:00,179.35,179.35,179.35,179.35,549179
03-04-2025 10:29:00,179.35,179.35,179.35,179.35,549429
03-04-2025 10:33:00,179.35,179.35,179.35,179.35,549492
03-04-2025 10:36:00,179.35,179.35,179.35,179.35,549847
03-04-2025 10:37:00,179.35,179.35,179.35,179.35,549892
03-04-2025 10:38:00,179.35,179.35,179.35,179.35,550073
03-04-2025 10:40:00,179.35,179.35,179.35,179.35,550573
03-04-2025 10:41:00,179.35,179.35,179.35,179.35,550604
03-04-2025 10:43:00,179.35,179.35,179.35,179.35,550605
03-04-2025 10:45:00,179.35,179.35,179.35,179.35,550616
03-04-2025 10:47:00,179.35,179.35,179.35,179.35,550816
03-04-2025 10:48:00,179.35,179.35,179.35,179.35,550817
03-04-2025 10:51:00,179.35,179.35,179.35,179.35,550977
03-04-2025 10:53:00,179.35,179.35,179.35,179.35,551052
03-04-2025 10:54:00,179.35,179.35,179.35,179.35,551062
03-04-2025 10:55:00,179.35,179.35,179.35,179.35,551162
03-04-2025 10:59:00,179.35,179.35,179.35,179.35,551164
03-04-2025 11:00:00,179.35,179.35,179.35,179.35,551174
03-04-2025 11:05:00,179.35,179.35,179.35,179.35,551184
03-04-2025 11:08:00,179.35,179.35,179.35,179.35,551304
03-04-2025 11:15:00,179.35,179.35,179.35,179.35,551329
03-04-2025 11:16:00,179.35,179.35,179.35,179.35,551349
03-04-2025 11:17:00,179.35,179.35,179.35,179.35,551549
03-04-2025 11:18:00,179.35,179.35,179.35,179.35,551649
03-04-2025 11:19:00,179.35,179.35,179.35,179.35,551679
03-04-2025 11:24:00,179.35,179.35,179.35,179.35,551748
03-04-2025 11:39:00,179.35,179.35,179.35,179.35,551808
03-04-2025 11:40:00,179.35,179.35,179.35,179.35,551908
03-04-2025 11:45:00,179.35,179.35,179.35,179.35,553408
03-04-2025 11:46:00,179.35,179.35,179.35,179.35,553423
03-04-2025 11:57:00,179.35,179.35,179.35,179.35,553433
03-04-2025 12:00:00,179.35,179.35,179.35,179.35,553443
03-04-2025 12:02:00,179.35,179.35,179.35,179.35,553473
03-04-2025 12:16:00,179.35,179.35,179.35,179.35,553483
03-04-2025 12:20:00,179.35,179.35,179.35,179.35,553833
03-04-2025 12:24:00,179.35,179.35,179.35,179.35,553853
03-04-2025 12:26:00,179.35,179.35,179.35,179.35,554421
03-04-2025 12:30:00,179.35,179.35,179.35,179.35,554451
03-04-2025 12:35:00,179.35,179.35,179.35,179.35,554551
03-04-2025 12:36:00,179.35,179.35,179.35,179.35,554781
03-04-2025 12:37:00,179.35,179.35,179.35,179.35,554921
03-04-2025 12:40:00,179.35,179.35,179.35,179.35,555221
03-04-2025 12:41:00,179.35,179.35,179.35,179.35,555485
03-04-2025 12:43:00,179.35,179.35,179.35,179.35,555585
03-04-2025 12:46:00,179.35,179.35,179.35,179.35,555695
03-04-2025 12:47:00,179.35,179.35,179.35,179.35,555696
03-04-2025 12:50:00,179.35,179.35,179.35,179.35,555796
03-04-2025 13:03:00,179.35,179.35,179.35,179.35,558146
03-04-2025 13:06:00,179.35,179.35,179.35,179.35,558246
03-04-2025 13:09:00,179.35,179.35,179.35,179.35,558257
03-04-2025 13:10:00,179.35,179.35,179.35,179.35,558357
03-04-2025 13:14:00,179.35,179.35,179.35,179.35,558457
03-04-2025 13:18:00,179.35,179.35,179.35,179.35,558467
03-04-2025 13:24:00,179.35,179.35,179.35,179.35,558617
03-04-2025 13:27:00,179.35,179.35,179.35,179.35,559617
03-04-2025 13:33:00,179.35,179.35,179.35,179.35,561617
03-04-2025 13:37:00,179.35,179.35,179.35,179.35,561628
03-04-2025 13:41:00,179.35,179.35,179.35,179.35,561629
03-04-2025 13:42:00,179.35,179.35,179.35,179.35,561634
03-04-2025 13:45:00,179.35,179.35,179.35,179.35,561659
03-04-2025 13:49:00,179.35,179.35,179.35,179.35,561759
03-04-2025 13:51:00,179.35,179.35,179.35,179.35,561959
03-04-2025 13:53:00,179.35,179.35,179.35,179.35,561987
03-04-2025 14:15:00,179.35,179.35,179.35,179.35,562147
03-04-2025 14:17:00,179.35,179.35,179.35,179.35,562149
03-04-2025 14:19:00,179.35,179.35,179.35,179.35,562154
03-04-2025 14:22:00,179.35,179.35,179.35,179.35,562159
03-04-2025 14:28:00,179.35,179.35,179.35,179.35,562323
03-04-2025 14:31:00,179.35,179.35,179.35,179.35,562373
03-04-2025 14:32:00,179.35,179.35,179.35,179.35,562375
