LocalDateTime,Open,High,Low,Close,Volume
17-03-2025 09:15:00,177,180,177,180,2016
17-03-2025 09:16:00,181,182.05,181,182,7285
17-03-2025 09:17:00,181,182,180.25,182,14850
17-03-2025 09:18:00,182.83,182.83,182,182,16921
17-03-2025 09:19:00,181.06,182.22,181.06,182,27685
17-03-2025 09:20:00,182.93,182.93,182,182,37250
17-03-2025 09:21:00,181.68,181.68,181.68,181.68,37266
17-03-2025 09:22:00,181.04,181.04,181.04,181.04,37366
17-03-2025 09:23:00,181.04,181.04,181.04,181.04,37396
17-03-2025 09:24:00,180.88,180.88,180.88,180.88,37533
17-03-2025 09:25:00,181.36,181.97,181.36,181.97,37584
17-03-2025 09:26:00,181.41,181.41,181.41,181.41,38223
17-03-2025 09:27:00,181.21,182,180.91,181.99,39642
17-03-2025 09:28:00,181.99,181.99,181.99,181.99,40042
17-03-2025 09:29:00,181.41,181.41,181.41,181.41,40142
17-03-2025 09:31:00,180.55,181,180.55,181,42717
17-03-2025 09:32:00,180.55,181,180.55,181,43011
17-03-2025 09:33:00,180.55,180.55,180.55,180.55,43111
17-03-2025 09:34:00,179.82,181,179.82,181,54934
17-03-2025 09:35:00,180.62,180.98,180.62,180.98,55121
17-03-2025 09:37:00,180.09,180.09,179.81,179.81,55954
17-03-2025 09:39:00,179.88,179.9,179.81,179.9,56553
17-03-2025 09:40:00,179.43,179.43,179.25,179.25,56803
17-03-2025 09:41:00,178.86,178.86,178.59,178.59,57356
17-03-2025 09:42:00,178.56,178.76,178.44,178.73,57910
17-03-2025 09:43:00,178.36,178.67,178.36,178.66,58281
17-03-2025 09:44:00,179.5,179.5,178.66,179.25,63862
17-03-2025 09:45:00,179.17,179.17,179.13,179.13,63881
17-03-2025 09:46:00,178.9,178.9,178.9,178.9,64950
17-03-2025 09:48:00,179.2,179.79,179.2,179.79,65196
17-03-2025 09:49:00,179.79,179.79,179.79,179.79,65197
17-03-2025 09:50:00,179.71,179.71,179.71,179.71,65234
17-03-2025 09:51:00,179.18,179.9,179.16,179.9,65883
17-03-2025 09:52:00,179.14,179.2,179.07,179.07,66069
17-03-2025 09:53:00,178.99,178.99,178.67,178.68,66198
17-03-2025 09:54:00,178.66,179.14,178,178,68195
17-03-2025 09:55:00,177.41,177.66,177.41,177.66,68732
17-03-2025 09:56:00,177.67,177.67,177.67,177.67,68755
17-03-2025 09:57:00,178.3,178.37,178.3,178.37,69129
17-03-2025 09:58:00,178.59,178.59,178.59,178.59,69397
17-03-2025 09:59:00,178.78,178.78,178.78,178.78,69470
