LocalDateTime,Open,High,Low,Close,Volume
30-05-2025 09:15:00,218.35,219.45,217.52,219.45,6628
30-05-2025 09:16:00,218.73,218.9,218.11,218.36,9301
30-05-2025 09:17:00,218.76,218.76,218,218.05,10203
30-05-2025 09:18:00,218.14,218.39,218,218,10610
30-05-2025 09:19:00,217.5,217.8,217.45,217.62,11157
30-05-2025 09:20:00,217.82,218.69,217.42,217.94,20302
30-05-2025 09:21:00,218.25,218.3,217.85,218.3,22301
30-05-2025 09:22:00,218.29,218.29,217.44,217.56,24718
30-05-2025 09:23:00,217.5,217.85,217.4,217.85,26629
30-05-2025 09:24:00,218.07,219.5,218.07,218.66,31160
30-05-2025 09:25:00,219.23,220,218.96,220,45749
30-05-2025 09:26:00,220.7,221.4,220.65,221.4,62629
30-05-2025 09:27:00,221.39,221.4,221,221.17,67752
30-05-2025 09:28:00,222.25,222.35,221.69,221.72,87710
30-05-2025 09:29:00,221.71,223,221.71,223,98240
30-05-2025 09:30:00,222.57,222.57,221.55,221.55,104259
30-05-2025 09:31:00,222.09,222.09,221.3,221.3,108049
30-05-2025 09:32:00,221.51,222.79,221,222.79,121348
30-05-2025 09:33:00,223.43,223.43,222.67,223,146977
30-05-2025 09:34:00,222.55,222.77,222.39,222.42,149741
30-05-2025 09:35:00,222.33,222.85,221,221,156301
30-05-2025 09:36:00,220.96,222.5,220.8,222.5,166267
30-05-2025 09:37:00,222.79,223.2,222.4,222.8,173930
30-05-2025 09:38:00,223.48,226,223.2,225.33,224849
30-05-2025 09:39:00,225.69,225.69,224.71,225,240644
30-05-2025 09:40:00,224.52,225,224.52,224.73,246169
30-05-2025 09:41:00,224.3,224.5,223.54,223.75,247959
30-05-2025 09:42:00,224.4,224.4,223.53,223.81,249696
30-05-2025 09:43:00,223.55,223.6,222.77,223.2,254997
30-05-2025 09:44:00,223.21,224.47,223.21,224.47,257476
30-05-2025 09:45:00,224.09,224.5,222.5,222.5,268964
30-05-2025 09:46:00,222.68,222.84,222.35,222.35,271708
30-05-2025 09:47:00,222.61,222.61,222.15,222.16,272826
30-05-2025 09:48:00,222,222.16,221.7,221.84,277011
30-05-2025 09:49:00,221.82,222.22,221.78,222.22,280791
30-05-2025 09:50:00,222,222.23,221.81,221.85,284373
30-05-2025 09:51:00,222.1,223.22,222,223,294510
30-05-2025 09:52:00,223.05,223.4,223,223.4,297099
30-05-2025 09:53:00,223.37,223.59,222.75,223.5,316403
30-05-2025 09:54:00,224,224.85,223.7,224.85,323268
30-05-2025 09:55:00,224.75,225.79,224.75,224.91,340975
30-05-2025 09:56:00,225.02,225.4,224.27,224.27,350245
30-05-2025 09:57:00,224.02,224.49,224.02,224.17,353104
30-05-2025 09:58:00,224.39,224.71,224.28,224.28,354621
30-05-2025 09:59:00,224.25,224.25,223.61,223.94,360836
30-05-2025 10:00:00,224,224,223.5,223.99,362749
30-05-2025 10:01:00,224.26,224.65,224.26,224.65,367433
30-05-2025 10:02:00,224.53,224.53,224,224,367839
30-05-2025 10:03:00,224.13,224.13,223.77,224,368224
30-05-2025 10:04:00,224.22,224.22,223.61,223.61,371753
30-05-2025 10:05:00,223.6,224,223.5,224,375283
30-05-2025 10:06:00,224.35,224.35,224,224.16,400175
30-05-2025 10:07:00,224.21,224.21,223.71,223.73,402284
30-05-2025 10:08:00,223.61,223.61,223.61,223.61,402512
30-05-2025 10:09:00,223.73,223.9,223.5,223.55,411093
30-05-2025 10:10:00,223.6,225.1,223.6,224.86,422985
30-05-2025 10:11:00,224.68,224.68,223.91,224.1,424127
30-05-2025 10:12:00,223.9,223.9,223.44,223.49,425046
30-05-2025 10:13:00,223.9,223.9,223.25,223.25,426496
30-05-2025 10:14:00,223.58,223.9,223.46,223.46,426713
30-05-2025 10:15:00,223.25,223.25,222.41,222.69,433607
30-05-2025 10:16:00,222.49,223,222.21,223,434897
30-05-2025 10:17:00,222.5,224.36,222.43,224.36,441936
30-05-2025 10:18:00,224.12,224.44,224.05,224.05,457154
30-05-2025 10:19:00,224.25,224.79,224.05,224.79,458143
30-05-2025 10:20:00,224.68,224.69,224.05,224.05,461308
30-05-2025 10:21:00,224.01,224.01,223.48,223.75,465797
30-05-2025 10:22:00,224,224,223.6,223.6,466123
30-05-2025 10:23:00,223.61,224.52,223.61,224.5,467882
30-05-2025 10:24:00,224.51,225,224.11,225,470879
30-05-2025 10:25:00,225.4,226.5,225.4,226.49,486011
30-05-2025 10:26:00,226.07,228.85,226.07,228.85,548945
30-05-2025 10:27:00,228.49,229,228.01,228.7,568103
30-05-2025 10:28:00,228.81,229.64,228.6,229.64,595770
30-05-2025 10:29:00,229.5,229.5,227.98,227.98,613828
30-05-2025 10:30:00,227.7,228.03,226.76,226.76,622932
30-05-2025 10:31:00,227,227,226.25,226.47,628080
30-05-2025 10:32:00,226.06,226.06,225.65,225.98,631358
30-05-2025 10:33:00,225.65,226,225.63,225.86,634165
30-05-2025 10:34:00,226.13,226.62,226.13,226.6,651086
30-05-2025 10:35:00,226.5,226.5,226,226,653482
30-05-2025 10:36:00,226.25,226.52,226.25,226.45,656370
30-05-2025 10:37:00,226.16,226.25,226.16,226.2,660338
30-05-2025 10:38:00,226.21,226.77,226.2,226.77,668998
30-05-2025 10:39:00,226.94,226.94,226.5,226.66,673151
30-05-2025 10:40:00,227.35,227.6,227,227.27,675072
30-05-2025 10:41:00,227.96,227.96,227.5,227.5,678673
30-05-2025 10:42:00,227.83,228.9,227.83,228.59,690978
30-05-2025 10:43:00,228.5,228.6,228.01,228.6,693571
30-05-2025 10:44:00,228.64,228.64,228.01,228.39,696007
30-05-2025 10:45:00,228.06,228.22,227.21,227.21,697826
30-05-2025 10:46:00,227.13,227.51,226.59,227.51,716038
30-05-2025 10:47:00,227.2,227.99,226.72,227,718692
30-05-2025 10:48:00,227.23,227.45,226.81,226.81,723261
30-05-2025 10:49:00,227,227.3,227,227.3,724432
30-05-2025 10:50:00,227.39,227.39,227,227.05,725558
30-05-2025 10:51:00,226.81,227,226.76,227,726293
30-05-2025 10:52:00,226.96,227,226.61,226.93,732518
30-05-2025 10:53:00,226.99,228.99,226.99,228.82,746383
30-05-2025 10:54:00,228.84,231.2,228.84,230.62,799086
30-05-2025 10:55:00,230.41,231.06,230.37,230.83,808526
30-05-2025 10:56:00,230.94,231.2,230.2,230.2,822477
30-05-2025 10:57:00,230.46,231,230.01,231,828704
30-05-2025 10:58:00,231.09,231.97,230.66,231.75,851541
30-05-2025 10:59:00,231.52,233.3,230.91,230.91,898401
30-05-2025 11:00:00,230.97,231.13,230.29,230.54,906552
30-05-2025 11:01:00,230.29,230.6,230,230.15,914784
30-05-2025 11:02:00,230.14,230.43,229.16,229.26,918569
30-05-2025 11:03:00,229.8,230.85,229.8,230.69,928365
30-05-2025 11:04:00,230.22,230.83,230.22,230.39,930127
30-05-2025 11:05:00,230.26,230.79,230.12,230.5,932741
30-05-2025 11:06:00,230.65,231.61,230.5,231,939425
30-05-2025 11:07:00,230.8,230.84,229.49,229.87,948356
30-05-2025 11:08:00,229.43,229.43,228.7,229.2,952490
30-05-2025 11:09:00,228.96,229.56,228.96,229.42,958165
30-05-2025 11:10:00,229.5,230.05,229.13,229.89,969528
30-05-2025 11:11:00,229.42,230.32,229.42,230.03,971059
