LocalDateTime,Open,High,Low,Close,Volume
30-05-2025 09:15:00,326.2,327,326.2,327,91
30-05-2025 09:16:00,327.85,328,327.85,328,1577
30-05-2025 09:17:00,328.55,328.55,328.25,328.25,1917
30-05-2025 09:18:00,328.6,329,328,329,1988
30-05-2025 09:19:00,329.7,331,329.05,331,2465
30-05-2025 09:20:00,329.9,329.95,328.75,329.2,2907
30-05-2025 09:21:00,329.25,329.25,329.2,329.2,2936
30-05-2025 09:22:00,328.25,328.25,327.1,327.1,3466
30-05-2025 09:23:00,327.45,327.45,327.45,327.45,3564
30-05-2025 09:24:00,327.5,327.5,327.3,327.3,3791
30-05-2025 09:25:00,327.6,328.45,327.6,328.45,3809
30-05-2025 09:26:00,328.75,328.75,327.9,328.45,3903
30-05-2025 09:27:00,328,328,327.8,327.9,3994
30-05-2025 09:28:00,327.3,327.7,327.3,327.65,4046
30-05-2025 09:29:00,327.6,327.65,327.6,327.65,4065
30-05-2025 09:30:00,327.7,327.7,327.7,327.7,4076
30-05-2025 09:31:00,327.75,327.75,327.5,327.5,4139
30-05-2025 09:32:00,327.15,327.15,327.15,327.15,4199
30-05-2025 09:33:00,327.15,327.15,327.15,327.15,4282
30-05-2025 09:34:00,327.5,327.8,327.5,327.8,5649
30-05-2025 09:35:00,327.1,327.4,327.1,327.4,5790
30-05-2025 09:36:00,327.4,327.4,327.4,327.4,5801
30-05-2025 09:37:00,328.25,328.25,327.15,328,6416
30-05-2025 09:38:00,328.1,328.1,328,328,6429
30-05-2025 09:39:00,327.85,327.85,327.5,327.85,6467
30-05-2025 09:40:00,327.5,327.85,327.5,327.85,6480
30-05-2025 09:41:00,327.1,327.85,327,327,7054
30-05-2025 09:42:00,327.65,327.9,327.65,327.9,7125
30-05-2025 09:43:00,327.95,327.95,327.35,327.7,7161
30-05-2025 09:44:00,327.95,327.95,327.95,327.95,7347
30-05-2025 09:45:00,327.75,327.9,327.75,327.9,7461
30-05-2025 09:46:00,327.4,327.4,327.4,327.4,7462
30-05-2025 09:47:00,327.3,327.3,327.3,327.3,7467
