LocalDateTime,Open,High,Low,Close,Volume
17-04-2025 09:15:00,196.4,198.4,196.09,197.4,49443
17-04-2025 09:16:00,198.02,198.33,196.99,196.99,80832
17-04-2025 09:17:00,197.59,197.59,196.44,196.54,103795
17-04-2025 09:18:00,196.67,197.69,196.5,196.67,116938
17-04-2025 09:19:00,196.02,196.68,195.79,196.22,133501
17-04-2025 09:20:00,196.29,197.37,196.29,197.37,138698
17-04-2025 09:21:00,197,197,196.42,196.5,148149
17-04-2025 09:22:00,196.32,196.85,196,196.69,154599
17-04-2025 09:23:00,196.84,197,196.48,197,165433
17-04-2025 09:24:00,197.34,197.5,196.94,197.5,167319
17-04-2025 09:25:00,197.6,201,197.58,200.17,205150
17-04-2025 09:26:00,200.07,201.7,200.07,200.25,233144
17-04-2025 09:27:00,199.97,200.69,199.66,199.9,246635
17-04-2025 09:28:00,200.01,201.79,200.01,200.87,254610
17-04-2025 09:29:00,201.25,201.89,200.5,201,264226
17-04-2025 09:30:00,200.99,202.5,200.99,202,281443
17-04-2025 09:31:00,201.67,202.99,201.67,202.53,296908
17-04-2025 09:32:00,203.29,203.49,202.5,202.5,309124
17-04-2025 09:33:00,202.26,202.6,201.75,202,321349
17-04-2025 09:34:00,201.67,202.27,201.67,202,323991
17-04-2025 09:35:00,201.99,201.99,201,201.32,340185
17-04-2025 09:36:00,201.06,202.07,201.06,201.94,351152
17-04-2025 09:37:00,201.95,202.75,201.95,202.75,357537
17-04-2025 09:38:00,202.21,202.21,201.62,201.8,366527
17-04-2025 09:39:00,201.89,201.89,200.41,200.54,374699
17-04-2025 09:40:00,200.98,200.98,199.41,199.49,380622
17-04-2025 09:41:00,199.62,199.62,198.58,199,392106
17-04-2025 09:42:00,198.93,199.9,198.58,199.35,412531
17-04-2025 09:43:00,199.3,199.85,198.81,199.53,415368
17-04-2025 09:44:00,199.14,199.7,198.8,198.92,418589
17-04-2025 09:45:00,198.83,199.14,198.69,198.83,419704
17-04-2025 09:46:00,198.93,198.93,198.1,198.49,422465
17-04-2025 09:47:00,199.14,200.04,198.56,200,442637
17-04-2025 09:48:00,199.75,200.71,199.75,200.39,447279
17-04-2025 09:49:00,200.69,200.69,199.48,199.66,448912
17-04-2025 09:50:00,199.64,199.64,199.14,199.36,452179
17-04-2025 09:51:00,199.22,200.39,199,200.39,456155
17-04-2025 09:52:00,200.49,201,200,201,459606
17-04-2025 09:53:00,200.98,201,200,200.69,467663
17-04-2025 09:54:00,200.17,200.28,199.55,199.65,469519
17-04-2025 09:55:00,199.82,199.82,199.3,199.31,470884
17-04-2025 09:56:00,199.32,199.94,199.2,199.71,472878
17-04-2025 09:57:00,199.96,199.97,199.22,199.22,476518
17-04-2025 09:58:00,199.31,199.97,199.31,199.91,477641
17-04-2025 09:59:00,199.57,199.94,199.57,199.62,478067
17-04-2025 10:00:00,199.22,199.22,198.5,198.65,485031
17-04-2025 10:01:00,199,199.2,198.9,199.2,485507
17-04-2025 10:02:00,199.34,199.34,198.5,198.54,487883
