LocalDateTime,Open,High,Low,Close,Volume
09-06-2025 09:15:00,1995,1995,1978.6,1981.7,23391707
09-06-2025 09:30:00,1981.3,1984,1977.8,1980.6,30406833
09-06-2025 09:45:00,1980.8,1984.5,1977.7,1981.5,35353255
09-06-2025 10:00:00,1981.7,1983.3,1980.3,1983.3,38703145
09-06-2025 10:15:00,1983.2,1983.7,1978.8,1979.8,42603674
09-06-2025 10:30:00,1979.7,1984.4,1979.5,1984.4,45114587
09-06-2025 10:45:00,1984.5,1984.5,1981.5,1981.9,47127560
09-06-2025 11:00:00,1982,1982.8,1980.4,1980.9,48999775
09-06-2025 11:15:00,1981,1982,1978.9,1978.9,50879733
09-06-2025 11:30:00,1979,1981.3,1978.9,1979.8,53572292
09-06-2025 11:45:00,1979.9,1980.4,1978,1979.8,56132548
09-06-2025 12:00:00,1979.7,1980.7,1978.6,1978.9,58271740
09-06-2025 12:15:00,1978.8,1981.4,1978.3,1980.9,60204454
09-06-2025 12:30:00,1980.8,1982.6,1979.8,1980.2,62746458
09-06-2025 12:45:00,1980.3,1980.9,1978.3,1978.7,64646248
09-06-2025 13:00:00,1978.6,1980,1978.3,1979,66483735
09-06-2025 13:15:00,1978.9,1979,1977.3,1978,68859070
09-06-2025 13:30:00,1978.1,1980.2,1977.3,1980,71869989
09-06-2025 13:45:00,1980.1,1981.6,1978.5,1979.5,74344781
09-06-2025 14:00:00,1979.4,1980.7,1978,1978.5,76310924
09-06-2025 14:15:00,1978.4,1978.8,1976.3,1977.7,78689713
09-06-2025 14:30:00,1977.8,1979.7,1977.8,1979.7,81349307
09-06-2025 14:45:00,1979.6,1980,1977.7,1977.8,84950692
09-06-2025 15:00:00,1977.7,1980.5,1977,1978.9,90483848
09-06-2025 15:15:00,1978.8,1980.7,1978.1,1980.1,96216140
