LocalDateTime,Open,High,Low,Close,Volume
06-05-2025 09:15:00,373.55,373.55,373.55,373.55,11122
06-05-2025 09:16:00,373.55,373.55,373.55,373.55,12082
06-05-2025 09:17:00,373.55,373.55,373.55,373.55,12366
06-05-2025 09:18:00,373.55,373.55,373.55,373.55,12522
06-05-2025 09:19:00,373.55,373.55,373.55,373.55,12791
06-05-2025 09:20:00,373.55,373.55,373.55,373.55,12996
06-05-2025 09:21:00,373.55,373.55,373.55,373.55,13131
06-05-2025 09:22:00,373.55,373.55,373.55,373.55,13473
06-05-2025 09:23:00,373.55,373.55,373.55,373.55,13595
06-05-2025 09:24:00,373.55,373.55,373.55,373.55,13808
06-05-2025 09:25:00,373.55,373.55,373.55,373.55,14014
06-05-2025 09:26:00,373.55,373.55,373.55,373.55,14807
06-05-2025 09:27:00,373.55,373.55,373.55,373.55,14956
06-05-2025 09:28:00,373.55,373.55,373.55,373.55,15129
06-05-2025 09:29:00,373.55,373.55,373.55,373.55,15466
06-05-2025 09:30:00,373.55,373.55,373.55,373.55,15572
06-05-2025 09:31:00,373.55,373.55,373.55,373.55,15893
06-05-2025 09:32:00,373.55,373.55,373.55,373.55,16048
06-05-2025 09:33:00,373.55,373.55,373.55,373.55,16391
06-05-2025 09:34:00,373.55,373.55,373.55,373.55,16513
06-05-2025 09:35:00,373.55,373.55,373.55,373.55,16636
06-05-2025 09:36:00,373.55,373.55,373.55,373.55,16727
06-05-2025 09:37:00,373.55,373.55,373.55,373.55,16759
06-05-2025 09:38:00,373.55,373.55,373.55,373.55,16843
06-05-2025 09:39:00,373.55,373.55,373.55,373.55,16925
06-05-2025 09:40:00,373.55,373.55,373.55,373.55,16972
06-05-2025 09:41:00,373.55,373.55,373.55,373.55,17124
06-05-2025 09:42:00,373.55,373.55,373.55,373.55,17223
06-05-2025 09:43:00,373.55,373.55,373.55,373.55,17287
06-05-2025 09:44:00,373.55,373.55,373.55,373.55,17419
06-05-2025 09:45:00,373.55,373.55,373.55,373.55,17519
06-05-2025 09:46:00,373.55,373.55,373.55,373.55,17561
06-05-2025 09:47:00,373.55,373.55,373.55,373.55,17648
06-05-2025 09:48:00,373.55,373.55,373.55,373.55,17695
06-05-2025 09:49:00,373.55,373.55,373.55,373.55,17807
06-05-2025 09:50:00,373.55,373.55,373.55,373.55,17843
06-05-2025 09:51:00,373.55,373.55,373.55,373.55,17952
06-05-2025 09:52:00,373.55,373.55,373.55,373.55,17962
06-05-2025 09:53:00,373.55,373.55,373.55,373.55,18117
06-05-2025 09:54:00,373.55,373.55,373.55,373.55,18172
06-05-2025 09:55:00,373.55,373.55,373.55,373.55,18185
06-05-2025 09:56:00,373.55,373.55,373.55,373.55,18336
06-05-2025 09:57:00,373.55,373.55,373.55,373.55,18420
06-05-2025 09:58:00,373.55,373.55,373.55,373.55,18623
06-05-2025 09:59:00,373.55,373.55,373.55,373.55,19004
06-05-2025 10:00:00,373.55,373.55,373.55,373.55,19025
06-05-2025 10:01:00,373.55,373.55,373.55,373.55,19076
06-05-2025 10:02:00,373.55,373.55,373.55,373.55,19246
06-05-2025 10:03:00,373.55,373.55,373.55,373.55,19365
06-05-2025 10:04:00,373.55,373.55,373.55,373.55,19397
06-05-2025 10:05:00,373.55,373.55,373.55,373.55,19479
06-05-2025 10:06:00,373.55,373.55,373.55,373.55,19523
06-05-2025 10:07:00,373.55,373.55,373.55,373.55,19672
06-05-2025 10:08:00,373.55,373.55,373.55,373.55,19697
06-05-2025 10:09:00,373.55,373.55,373.55,373.55,19745
06-05-2025 10:10:00,373.55,373.55,373.55,373.55,19773
06-05-2025 10:11:00,373.55,373.55,373.55,373.55,19925
06-05-2025 10:12:00,373.55,373.55,373.55,373.55,20044
06-05-2025 10:13:00,373.55,373.55,373.55,373.55,20156
06-05-2025 10:14:00,373.55,373.55,373.55,373.55,20460
06-05-2025 10:15:00,373.55,373.55,373.55,373.55,20560
06-05-2025 10:16:00,373.55,373.55,373.55,373.55,20582
06-05-2025 10:17:00,373.55,373.55,373.55,373.55,20699
06-05-2025 10:18:00,373.55,373.55,373.55,373.55,20724
06-05-2025 10:19:00,373.55,373.55,373.55,373.55,20746
06-05-2025 10:20:00,373.55,373.55,373.55,373.55,20803
06-05-2025 10:21:00,373.55,373.55,373.55,373.55,20876
06-05-2025 10:22:00,373.55,373.55,373.55,373.55,20990
06-05-2025 10:23:00,373.55,373.55,373.55,373.55,21073
06-05-2025 10:24:00,373.55,373.55,373.55,373.55,21177
06-05-2025 10:25:00,373.55,373.55,373.55,373.55,21213
