LocalDateTime,Open,High,Low,Close,Volume
03-06-2025 09:15:00,1938,1944.9,1933.9,1936.1,13329039
03-06-2025 09:30:00,1936,1942.9,1931,1939.7,20368642
03-06-2025 09:45:00,1939.5,1944.5,1936.8,1937.8,26440587
03-06-2025 10:00:00,1937.4,1942,1935.9,1941.7,33695852
03-06-2025 10:15:00,1941.6,1951.9,1940.7,1948.9,41334668
03-06-2025 10:30:00,1948.8,1950.7,1936.4,1938.9,50178178
03-06-2025 10:45:00,1938.7,1941.2,1937.8,1938.2,56075640
03-06-2025 11:00:00,1938.3,1940.8,1936.4,1936.8,61251982
03-06-2025 11:15:00,1936.7,1939,1935.1,1938.7,66707302
03-06-2025 11:30:00,1938.5,1943.2,1937,1937.7,75761210
03-06-2025 11:45:00,1938.4,1939.2,1936.4,1937,79808744
03-06-2025 12:00:00,1936.7,1938,1934.1,1934.8,82326832
03-06-2025 12:15:00,1934.6,1934.6,1931.7,1934.2,85478559
03-06-2025 12:30:00,1934,1937.2,1933.8,1935,90087707
03-06-2025 12:45:00,1934.8,1934.9,1926,1927.1,95022535
03-06-2025 13:00:00,1927.5,1927.5,1924.1,1926.5,101557610
03-06-2025 13:15:00,1926.3,1928.6,1924.4,1927.6,108125653
03-06-2025 13:30:00,1927.5,1931.2,1927,1928.8,114130796
03-06-2025 13:45:00,1928.9,1932,1928.1,1930.7,121343398
03-06-2025 14:00:00,1930.4,1932.7,1929.6,1929.9,128321223
03-06-2025 14:15:00,1929.7,1930.7,1928,1928.2,135676260
03-06-2025 14:30:00,1928.8,1932.1,1928,1930.5,142968360
03-06-2025 14:45:00,1930.6,1930.7,1926.8,1927.7,152378380
03-06-2025 15:00:00,1927.5,1928.5,1923,1924.2,164506528
03-06-2025 15:15:00,1924.3,1926.4,1920.1,1923.5,178473796
