LocalDateTime,Open,High,Low,Close,Volume
21-03-2025 09:15:00,220,222.31,220,221,2048451
21-03-2025 09:16:00,221.1,222.27,220.93,222.2,2641393
21-03-2025 09:17:00,222.23,222.37,221.3,221.3,3074040
21-03-2025 09:18:00,221.37,221.74,220.75,221.68,3651033
21-03-2025 09:19:00,221.71,222.04,221.47,222.01,4030320
21-03-2025 09:20:00,221.95,222.01,221.69,221.85,4439809
21-03-2025 09:21:00,221.84,222.69,221.7,222.27,4878778
21-03-2025 09:22:00,222.28,222.48,222.11,222.19,5227811
21-03-2025 09:23:00,222.18,222.29,221.72,221.82,5492002
21-03-2025 09:24:00,221.8,221.8,221.25,221.72,5725602
21-03-2025 09:25:00,221.65,222.25,221.51,222.25,5950862
21-03-2025 09:26:00,222.18,222.25,221.81,221.97,6288488
21-03-2025 09:27:00,221.94,222.6,221.94,222.6,6606452
21-03-2025 09:28:00,222.55,222.6,222.15,222.49,6895061
21-03-2025 09:29:00,222.5,222.77,222.5,222.68,7209588
21-03-2025 09:30:00,222.67,223.45,222.6,223.36,7759357
21-03-2025 09:31:00,223.39,224.16,223.36,223.98,8244188
21-03-2025 09:32:00,223.9,224.4,223.77,224,8610021
21-03-2025 09:33:00,224.08,224.2,223.9,224.2,8825198
21-03-2025 09:34:00,224.19,224.8,224.08,224.75,9056960
21-03-2025 09:35:00,224.76,225.34,224.7,224.8,9439736
21-03-2025 09:36:00,224.91,224.91,224.25,224.34,9696759
21-03-2025 09:37:00,224.43,225.23,224.34,225.15,9896225
21-03-2025 09:38:00,225.12,225.22,224.82,225.02,10073461
21-03-2025 09:39:00,225.04,225.24,224.9,225.1,10236238
21-03-2025 09:40:00,225.03,225.13,224.15,224.36,10509650
21-03-2025 09:41:00,224.43,224.87,224.4,224.87,10609596
21-03-2025 09:42:00,224.83,224.99,224.72,224.72,10705336
21-03-2025 09:43:00,224.79,225.06,224.72,225,10818989
21-03-2025 09:44:00,224.98,225,224.54,224.68,10926558
21-03-2025 09:45:00,224.7,225.05,224.6,225.02,11084591
21-03-2025 09:46:00,225.05,225.1,224.87,225.03,11175932
21-03-2025 09:47:00,225.09,225.1,224.84,224.88,11277464
21-03-2025 09:48:00,224.89,224.9,224.8,224.84,11336462
21-03-2025 09:49:00,224.85,224.85,224.51,224.52,11431992
21-03-2025 09:50:00,224.51,224.51,224,224,11624154
21-03-2025 09:51:00,224.06,224.24,224,224.12,14807086
21-03-2025 09:52:00,224.11,224.11,223.74,223.77,14958350
21-03-2025 09:53:00,223.75,223.84,223.63,223.7,15060653
21-03-2025 09:54:00,223.69,223.72,223.28,223.31,15168892
21-03-2025 09:55:00,223.32,223.48,223.2,223.3,15286310
21-03-2025 09:56:00,223.26,223.44,223.02,223.12,15416196
21-03-2025 09:57:00,223.05,223.36,222.85,223.29,15616949
21-03-2025 09:58:00,223.2,223.36,223.05,223.25,15726633
21-03-2025 09:59:00,223.22,223.3,222.9,223.09,18263805
21-03-2025 10:00:00,223.08,223.12,222.95,223.04,18325803
21-03-2025 10:01:00,223,223,222.52,222.63,18497783
