LocalDateTime,Open,High,Low,Close,Volume
15-05-2025 09:10:00,236.2,236.74,234.45,235.68,4908464
15-05-2025 09:20:00,235.64,236.62,235.11,235.4,18272790
15-05-2025 09:30:00,235.49,235.75,234.75,234.93,26840909
15-05-2025 09:40:00,234.9,235.24,233.75,234.43,36125864
15-05-2025 09:50:00,234.41,235.2,234.19,234.56,43939125
15-05-2025 10:00:00,234.55,234.75,234.01,234.4,48491261
15-05-2025 10:10:00,234.37,235.19,234.22,235,52107451
15-05-2025 10:20:00,234.95,235.35,234.95,235.24,57720426
15-05-2025 10:30:00,235.27,236.93,235.25,236.9,62106388
15-05-2025 10:40:00,237,238.2,237,237.84,75518440
15-05-2025 10:50:00,237.88,238.87,237.25,238.67,83893070
15-05-2025 11:00:00,238.84,239.1,238,238.69,94050516
15-05-2025 11:10:00,238.68,238.7,236.75,237.57,106048862
15-05-2025 11:20:00,237.68,237.68,236.69,237.17,110399402
15-05-2025 11:30:00,237.24,237.26,236.34,236.79,114595082
15-05-2025 11:40:00,236.91,237.49,236.8,237.33,119216948
15-05-2025 11:50:00,237.35,237.5,237,237.29,121944788
15-05-2025 12:00:00,237.22,238,236.91,237.9,124592874
15-05-2025 12:10:00,237.91,238.4,237.32,237.95,128082362
15-05-2025 12:20:00,237.99,238,237.12,237.37,131657502
15-05-2025 12:30:00,237.36,237.5,236.62,237.16,135805337
15-05-2025 12:40:00,237.24,237.44,236.73,236.89,139161771
15-05-2025 12:50:00,236.85,237.62,236.75,237.35,142541485
15-05-2025 13:00:00,237.39,239.5,237.36,239.15,148698493
15-05-2025 13:10:00,239.13,239.89,239,239.31,163631771
15-05-2025 13:20:00,239.45,240.5,239.12,240.36,178969647
15-05-2025 13:30:00,240.37,241.9,240.27,241.83,196468138
15-05-2025 13:40:00,241.89,242.99,241.34,242.77,211588900
15-05-2025 13:50:00,242.8,245.25,242.73,244.64,234999881
15-05-2025 14:00:00,244.75,244.91,243.02,243.78,266476624
15-05-2025 14:10:00,243.79,244.15,243.25,243.82,280177126
15-05-2025 14:20:00,243.7,244.75,243.21,244.6,296021051
15-05-2025 14:30:00,244.62,244.62,243.8,244.33,311506795
15-05-2025 14:40:00,244.3,244.43,243.8,243.83,321804339
15-05-2025 14:50:00,243.85,243.99,243.22,243.82,331469869
15-05-2025 15:00:00,243.76,243.88,242.54,242.71,345584324
15-05-2025 15:10:00,242.78,243.04,241.71,242.43,370493480
15-05-2025 15:20:00,242.47,242.67,241.92,242.18,394292799
